"Code Commune";"Commune";"Code QPV";"Nom QPV";"Département";"Région";"Statut géo";"Code";"Fédération";"Clubs_actifs";"EPA_actifs";"Total_actifs";"Clubs";"EPA";"Total"
"48088";"La Malène";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"124";"FF de Tennis de Table";"1";"0";"1";"1";"0";"1"
"48088";"La Malène";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"137";"FF de Surf";"0";"0";"0";"1";"0";"1"
"48088";"La Malène";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"404";"FF de la Retraite Sportive";"1";"0";"1";"1";"0";"1"
"48090";"Le Malzieu-Ville";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"109";"FF d'Équitation";"0";"1";"1";"0";"1";"1"
"48090";"Le Malzieu-Ville";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"111";"FF de Football";"1";"0";"1";"1";"0";"1"
"48090";"Le Malzieu-Ville";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"123";"FF de Tennis";"0";"0";"0";"1";"0";"1"
"48090";"Le Malzieu-Ville";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"602";"F Sportive Educative de l'Enseignement Catholique (UGSEL)";"1";"0";"1";"1";"0";"1"
"48090";"Le Malzieu-Ville";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"605";"Union Sportive de l'Enseignement du Premier Degré";"1";"0";"1";"1";"0";"1"
"48092";"Marvejols";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"101";"FF d'Athlétisme";"4";"0";"4";"4";"0";"4"
"48092";"Marvejols";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"103";"FF de Badminton";"1";"0";"1";"1";"0";"1"
"48092";"Marvejols";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"106";"FF de Boxe";"0";"1";"1";"0";"1";"1"
"48092";"Marvejols";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"108";"FF de Cyclisme";"1";"0";"1";"1";"0";"1"
"48092";"Marvejols";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"109";"FF d'Équitation";"1";"0";"1";"1";"0";"1"
"48092";"Marvejols";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"111";"FF de Football";"2";"0";"2";"2";"0";"2"
"48092";"Marvejols";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"117";"FF de Judo, Jujitsu, Kendo et DA";"1";"0";"1";"1";"0";"1"
"48092";"Marvejols";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"123";"FF de Tennis";"1";"0";"1";"1";"0";"1"
"48092";"Marvejols";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"133";"FF de Rugby";"1";"0";"1";"1";"0";"1"
"48092";"Marvejols";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"211";"FF du Sport Boules";"0";"0";"0";"1";"0";"1"
"48092";"Marvejols";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"218";"FF de Cyclotourisme";"1";"0";"1";"1";"0";"1"
"48092";"Marvejols";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"242";"FF de Pétanque et Jeu Provençal";"1";"0";"1";"1";"0";"1"
"48092";"Marvejols";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"256";"FF Sportive de Twirling Bâton";"1";"0";"1";"1";"0";"1"
"48092";"Marvejols";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"271";"FF des Clubs Alpins et de Montagne";"1";"0";"1";"1";"0";"1"
"48092";"Marvejols";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"402";"FF d'Éducation Physique et de Gymnastique Volontaire";"2";"0";"2";"2";"0";"2"
"48092";"Marvejols";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"404";"FF de la Retraite Sportive";"1";"0";"1";"1";"0";"1"
"48092";"Marvejols";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"413";"Union Française des Œuvres Laïques d'Éducation Physique (UFOLEP)";"2";"0";"2";"2";"0";"2"
"48092";"Marvejols";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"503";"FF du Sport Adapté";"5";"0";"5";"5";"0";"5"
"48092";"Marvejols";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"602";"F Sportive Educative de l'Enseignement Catholique (UGSEL)";"4";"0";"4";"4";"0";"4"
"48092";"Marvejols";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"604";"Union Nationale du Sport Scolaire (UNSS)";"1";"0";"1";"1";"0";"1"
"48092";"Marvejols";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"605";"Union Sportive de l'Enseignement du Premier Degré";"1";"0";"1";"1";"0";"1"
"48094";"Massegros Causses Gorges";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"111";"FF de Football";"1";"0";"1";"1";"0";"1"
"48094";"Massegros Causses Gorges";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"123";"FF de Tennis";"1";"0";"1";"1";"0";"1"
"48094";"Massegros Causses Gorges";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"218";"FF de Cyclotourisme";"1";"0";"1";"1";"0";"1"
"48094";"Massegros Causses Gorges";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"233";"FF de Motocyclisme";"1";"0";"1";"1";"0";"1"
"48094";"Massegros Causses Gorges";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"242";"FF de Pétanque et Jeu Provençal";"0";"0";"0";"1";"0";"1"
"48094";"Massegros Causses Gorges";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"402";"FF d'Éducation Physique et de Gymnastique Volontaire";"1";"0";"1";"1";"0";"1"
"48094";"Massegros Causses Gorges";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"413";"Union Française des Œuvres Laïques d'Éducation Physique (UFOLEP)";"1";"0";"1";"1";"0";"1"
"48094";"Massegros Causses Gorges";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"425";"UCPA Sport Vacances";"0";"0";"0";"0";"1";"1"
"48094";"Massegros Causses Gorges";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"605";"Union Sportive de l'Enseignement du Premier Degré";"1";"0";"1";"1";"0";"1"
"48095";"Mende";"HZ";"";"48";"Occitanie";"1.Champ geoc";"101";"FF d'Athlétisme";"3";"0";"3";"3";"0";"3"
"48095";"Mende";"HZ";"";"48";"Occitanie";"1.Champ geoc";"103";"FF de Badminton";"1";"0";"1";"1";"0";"1"
"48095";"Mende";"HZ";"";"48";"Occitanie";"1.Champ geoc";"105";"FF de Basketball";"1";"0";"1";"1";"0";"1"
"48095";"Mende";"HZ";"";"48";"Occitanie";"1.Champ geoc";"107";"FF de Canoë-Kayak et Sports de Pagaie";"1";"0";"1";"1";"0";"1"
"48095";"Mende";"HZ";"";"48";"Occitanie";"1.Champ geoc";"108";"FF de Cyclisme";"1";"0";"1";"1";"0";"1"
"48095";"Mende";"HZ";"";"48";"Occitanie";"1.Champ geoc";"109";"FF d'Équitation";"0";"1";"1";"0";"1";"1"
"48095";"Mende";"HZ";"";"48";"Occitanie";"1.Champ geoc";"111";"FF de Football";"2";"0";"2";"2";"0";"2"
"48095";"Mende";"HZ";"";"48";"Occitanie";"1.Champ geoc";"115";"FF de Handball";"1";"0";"1";"1";"0";"1"
"48095";"Mende";"HZ";"";"48";"Occitanie";"1.Champ geoc";"117";"FF de Judo, Jujitsu, Kendo et DA";"1";"0";"1";"1";"0";"1"
"48095";"Mende";"HZ";"";"48";"Occitanie";"1.Champ geoc";"119";"FF de Natation";"1";"0";"1";"1";"0";"1"
"48095";"Mende";"HZ";"";"48";"Occitanie";"1.Champ geoc";"121";"FF de Ski";"1";"0";"1";"1";"0";"1"
"48095";"Mende";"HZ";"";"48";"Occitanie";"1.Champ geoc";"123";"FF de Tennis";"2";"0";"2";"2";"0";"2"
"48095";"Mende";"HZ";"";"48";"Occitanie";"1.Champ geoc";"124";"FF de Tennis de Table";"1";"0";"1";"1";"0";"1"
"48095";"Mende";"HZ";"";"48";"Occitanie";"1.Champ geoc";"125";"FF de Tir";"1";"0";"1";"1";"0";"1"
"48095";"Mende";"HZ";"";"48";"Occitanie";"1.Champ geoc";"126";"FF de Tir à l'Arc";"1";"0";"1";"1";"0";"1"
"48095";"Mende";"HZ";"";"48";"Occitanie";"1.Champ geoc";"127";"FF de Triathlon et Disciplines Enchainées";"1";"0";"1";"1";"0";"1"
"48095";"Mende";"HZ";"";"48";"Occitanie";"1.Champ geoc";"129";"FF de Volley";"1";"0";"1";"1";"0";"1"
"48095";"Mende";"HZ";"";"48";"Occitanie";"1.Champ geoc";"133";"FF de Rugby";"1";"0";"1";"1";"0";"1"
"48095";"Mende";"HZ";"";"48";"Occitanie";"1.Champ geoc";"136";"FF de Roller et Skateboard";"2";"0";"2";"2";"0";"2"
"48095";"Mende";"HZ";"";"48";"Occitanie";"1.Champ geoc";"139";"FF de Danse";"1";"0";"1";"1";"0";"1"
"48095";"Mende";"HZ";"";"48";"Occitanie";"1.Champ geoc";"201";"FF d'Aéromodélisme";"1";"0";"1";"1";"0";"1"
"48095";"Mende";"HZ";"";"48";"Occitanie";"1.Champ geoc";"202";"FF Aéronautique";"1";"0";"1";"1";"0";"1"
"48095";"Mende";"HZ";"";"48";"Occitanie";"1.Champ geoc";"204";"FF d'Aïkido, d'Aïkibudo et Affinitaires";"1";"0";"1";"1";"0";"1"
"48095";"Mende";"HZ";"";"48";"Occitanie";"1.Champ geoc";"206";"FF du Sport Automobile";"1";"0";"1";"1";"0";"1"
"48095";"Mende";"HZ";"";"48";"Occitanie";"1.Champ geoc";"211";"FF du Sport Boules";"1";"0";"1";"1";"0";"1"
"48095";"Mende";"HZ";"";"48";"Occitanie";"1.Champ geoc";"217";"FF de Course d'Orientation";"1";"0";"1";"1";"0";"1"
"48095";"Mende";"HZ";"";"48";"Occitanie";"1.Champ geoc";"221";"FF d'Études et Sports Sous-Marins";"1";"0";"1";"1";"0";"1"
"48095";"Mende";"HZ";"";"48";"Occitanie";"1.Champ geoc";"229";"FF de Karaté et DA";"2";"0";"2";"2";"0";"2"
"48095";"Mende";"HZ";"";"48";"Occitanie";"1.Champ geoc";"233";"FF de Motocyclisme";"1";"0";"1";"2";"0";"2"
"48095";"Mende";"HZ";"";"48";"Occitanie";"1.Champ geoc";"242";"FF de Pétanque et Jeu Provençal";"1";"0";"1";"1";"0";"1"
"48095";"Mende";"HZ";"";"48";"Occitanie";"1.Champ geoc";"243";"FF de Planeur Ultraléger Motorisé";"0";"1";"1";"2";"1";"3"
"48095";"Mende";"HZ";"";"48";"Occitanie";"1.Champ geoc";"245";"FF de la Randonnée Pédestre";"1";"0";"1";"1";"0";"1"
"48095";"Mende";"HZ";"";"48";"Occitanie";"1.Champ geoc";"257";"FF de Vol en Planeur";"1";"0";"1";"1";"0";"1"
"48095";"Mende";"HZ";"";"48";"Occitanie";"1.Champ geoc";"267";"FF des Pêches Sportives";"1";"0";"1";"1";"0";"1"
"48095";"Mende";"HZ";"";"48";"Occitanie";"1.Champ geoc";"271";"FF des Clubs Alpins et de Montagne";"1";"0";"1";"1";"0";"1"
"48095";"Mende";"HZ";"";"48";"Occitanie";"1.Champ geoc";"402";"FF d'Éducation Physique et de Gymnastique Volontaire";"2";"0";"2";"2";"0";"2"
"48095";"Mende";"HZ";"";"48";"Occitanie";"1.Champ geoc";"413";"Union Française des Œuvres Laïques d'Éducation Physique (UFOLEP)";"3";"0";"3";"4";"0";"4"
"48095";"Mende";"HZ";"";"48";"Occitanie";"1.Champ geoc";"422";"FF des Clubs Omnisports";"0";"0";"0";"1";"0";"1"
"48095";"Mende";"HZ";"";"48";"Occitanie";"1.Champ geoc";"503";"FF du Sport Adapté";"1";"0";"1";"1";"0";"1"
"48095";"Mende";"HZ";"";"48";"Occitanie";"1.Champ geoc";"602";"F Sportive Educative de l'Enseignement Catholique (UGSEL)";"4";"0";"4";"4";"0";"4"
"48095";"Mende";"HZ";"";"48";"Occitanie";"1.Champ geoc";"604";"Union Nationale du Sport Scolaire (UNSS)";"3";"0";"3";"3";"0";"3"
"48095";"Mende";"HZ";"";"48";"Occitanie";"1.Champ geoc";"605";"Union Sportive de l'Enseignement du Premier Degré";"4";"0";"4";"4";"0";"4"
"48095";"Mende";"QN04801N";"Fontanilles";"48";"Occitanie";"1.Champ geoc";"602";"F Sportive Educative de l'Enseignement Catholique (UGSEL)";"1";"0";"1";"1";"0";"1"
"48095";"Mende";"QN04801N";"Fontanilles";"48";"Occitanie";"1.Champ geoc";"605";"Union Sportive de l'Enseignement du Premier Degré";"1";"0";"1";"1";"0";"1"
"48096";"Meyrueis";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"123";"FF de Tennis";"1";"0";"1";"1";"0";"1"
"48096";"Meyrueis";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"242";"FF de Pétanque et Jeu Provençal";"1";"0";"1";"1";"0";"1"
"48096";"Meyrueis";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"245";"FF de la Randonnée Pédestre";"1";"0";"1";"1";"0";"1"
"48096";"Meyrueis";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"413";"Union Française des Œuvres Laïques d'Éducation Physique (UFOLEP)";"1";"0";"1";"1";"0";"1"
"48096";"Meyrueis";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"503";"FF du Sport Adapté";"1";"0";"1";"1";"0";"1"
"48096";"Meyrueis";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"602";"F Sportive Educative de l'Enseignement Catholique (UGSEL)";"2";"0";"2";"2";"0";"2"
"48096";"Meyrueis";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"604";"Union Nationale du Sport Scolaire (UNSS)";"1";"0";"1";"1";"0";"1"
"48097";"Moissac-Vallée-Française";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"605";"Union Sportive de l'Enseignement du Premier Degré";"1";"0";"1";"1";"0";"1"
"48099";"Bourgs sur Colagne";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"109";"FF d'Équitation";"1";"1";"2";"1";"1";"2"
"48099";"Bourgs sur Colagne";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"111";"FF de Football";"1";"0";"1";"1";"0";"1"
"48099";"Bourgs sur Colagne";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"126";"FF de Tir à l'Arc";"1";"0";"1";"1";"0";"1"
"48099";"Bourgs sur Colagne";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"229";"FF de Karaté et DA";"1";"0";"1";"1";"0";"1"
"48099";"Bourgs sur Colagne";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"242";"FF de Pétanque et Jeu Provençal";"1";"0";"1";"1";"0";"1"
"48099";"Bourgs sur Colagne";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"402";"FF d'Éducation Physique et de Gymnastique Volontaire";"1";"0";"1";"1";"0";"1"
"48099";"Bourgs sur Colagne";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"407";"F Nationale du Sport en Milieu Rural";"1";"0";"1";"1";"0";"1"
"48099";"Bourgs sur Colagne";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"413";"Union Française des Œuvres Laïques d'Éducation Physique (UFOLEP)";"1";"0";"1";"1";"0";"1"
"48099";"Bourgs sur Colagne";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"503";"FF du Sport Adapté";"3";"0";"3";"3";"0";"3"
"48099";"Bourgs sur Colagne";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"602";"F Sportive Educative de l'Enseignement Catholique (UGSEL)";"1";"0";"1";"1";"0";"1"
"48099";"Bourgs sur Colagne";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"605";"Union Sportive de l'Enseignement du Premier Degré";"2";"0";"2";"2";"0";"2"
"48103";"Montrodat";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"111";"FF de Football";"1";"0";"1";"1";"0";"1"
"48103";"Montrodat";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"402";"FF d'Éducation Physique et de Gymnastique Volontaire";"1";"0";"1";"1";"0";"1"
"48103";"Montrodat";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"413";"Union Française des Œuvres Laïques d'Éducation Physique (UFOLEP)";"1";"0";"1";"1";"0";"1"
"48103";"Montrodat";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"503";"FF du Sport Adapté";"1";"0";"1";"1";"0";"1"
"48103";"Montrodat";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"605";"Union Sportive de l'Enseignement du Premier Degré";"1";"0";"1";"1";"0";"1"
"48104";"Nasbinals";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"108";"FF de Cyclisme";"1";"0";"1";"1";"0";"1"
"48104";"Nasbinals";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"109";"FF d'Équitation";"1";"1";"2";"1";"1";"2"
"48104";"Nasbinals";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"117";"FF de Judo, Jujitsu, Kendo et DA";"1";"0";"1";"1";"0";"1"
"48104";"Nasbinals";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"402";"FF d'Éducation Physique et de Gymnastique Volontaire";"1";"0";"1";"1";"0";"1"
"48104";"Nasbinals";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"602";"F Sportive Educative de l'Enseignement Catholique (UGSEL)";"1";"0";"1";"1";"0";"1"
"48104";"Nasbinals";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"605";"Union Sportive de l'Enseignement du Premier Degré";"1";"0";"1";"1";"0";"1"
"48107";"Palhers";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"503";"FF du Sport Adapté";"1";"0";"1";"1";"0";"1"
"48111";"Pelouse";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"402";"FF d'Éducation Physique et de Gymnastique Volontaire";"1";"0";"1";"1";"0";"1"
"48116";"Pont de Montvert - Sud Mont Lozère";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"111";"FF de Football";"1";"0";"1";"1";"0";"1"
"48116";"Pont de Montvert - Sud Mont Lozère";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"402";"FF d'Éducation Physique et de Gymnastique Volontaire";"1";"0";"1";"1";"0";"1"
"48116";"Pont de Montvert - Sud Mont Lozère";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"413";"Union Française des Œuvres Laïques d'Éducation Physique (UFOLEP)";"1";"0";"1";"1";"0";"1"
"48116";"Pont de Montvert - Sud Mont Lozère";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"605";"Union Sportive de l'Enseignement du Premier Degré";"1";"0";"1";"1";"0";"1"
"48119";"Prévenchères";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"132";"FF de Golf";"1";"0";"1";"1";"0";"1"
"48119";"Prévenchères";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"402";"FF d'Éducation Physique et de Gymnastique Volontaire";"0";"0";"0";"1";"0";"1"
"48119";"Prévenchères";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"605";"Union Sportive de l'Enseignement du Premier Degré";"1";"0";"1";"1";"0";"1"
"48127";"Monts-de-Randon";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"111";"FF de Football";"1";"0";"1";"1";"0";"1"
"48127";"Monts-de-Randon";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"123";"FF de Tennis";"1";"0";"1";"1";"0";"1"
"48127";"Monts-de-Randon";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"402";"FF d'Éducation Physique et de Gymnastique Volontaire";"1";"0";"1";"1";"0";"1"
"48127";"Monts-de-Randon";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"602";"F Sportive Educative de l'Enseignement Catholique (UGSEL)";"1";"0";"1";"1";"0";"1"
"48127";"Monts-de-Randon";"CSZ";"";"48";"Occitanie";"1.Champ geoc";"605";"Union Sportive de l'Enseignement du Premier Degré";"2";"0";"2";"2";"0";"2"
